id,identity_key,ip,location,lat,lon,country,iso3,version
3365,AFesEDGpb3JYP15Xc3cCJmD1HJ3UAJPRZXrTNSkFKWju,167.71.66.218:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3367,Faiy8JWeaMLqxfSzeicjP2SmP49qpXzjcz6z3bzbAhQ4,31.172.65.183:1789,Kyiv,50.45,30.5236,Ukraine,UKR,0.10.1
3368,EHi3Zf31eyBAnVH6ACryXy9cvpHX5JWHQbsuFvRzUrLc,104.207.130.98:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3369,Ag32gM7uN3WP6zuWTVBE5HXXAHNGdV77ktNdC2QkYX7h,78.141.244.214:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3372,J7eqmuxDHBeCvKk9S3JhrSgjKiR3PDPhUhBuJGsbHyoy,46.101.233.196:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3377,F3YQwXgjrjwpqxUMxJbF3XNZHRUDKtrFadRE2PQS8D1e,206.189.9.182:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3380,72kPqnVmLhHPAinYWksE5JLdTyR6fAsYWcqrVa8kCJwe,162.55.186.157:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3381,5aW5ddD7SkxSHYHskjb2EkURNWU2QgNzsu1PRrXPkAkh,162.55.167.163:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3383,AHrxjDQTutXf2jc4XRBGzk78TPMLpXZUB1fDypu41Sfu,188.166.26.222:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3384,AZPyuzeSaybJyFdrPe74yxCiNzxfe1HGYzxs5QhuCQrR,159.65.25.155:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3385,7nTPY5KeoadsEpkV2hLszTvtTrFkwCA5zpyLGGhfXHQy,138.68.175.245:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3389,6qgrShUN2YWKrrnqiz1NJzjNYFx1UjmsnTYhpgAeQ1na,49.12.107.141:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3393,Hw4aZVTHWJ7rRQb2N8V9U3NomcCWzFPSTZ4ufFZ5zhi4,135.181.155.196:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3398,GA3Fm7KFfUhTaDqJm2mWT4cFNXfXGLf8JBM5jstkAzKj,142.93.133.255:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3403,4XyGm4ct1izHwa4ru3t9C16RhS9KWeHGLdzpfczxrA2t,68.183.13.83:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3404,8GJnbXNeghaByHP5o1fAEsb8KiiFRuVUxWa3gnvLRwRB,104.248.87.46:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3407,DLJYPrvog3pkNFoAwxv2JPvBddEtV49YB6YDyiAUEGhQ,65.21.50.86:1789,Kyiv,50.45,30.5236,Ukraine,UKR,0.10.1
3414,EczoETdwpGeu9LNaxES21Vhwj99Qe9P6QRV3yNYGW8Ci,159.65.56.113:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3417,Hh4M4bUSSoL6jaBZR2rStkMKrSSNjqChUoJqRj5DgF9m,136.244.117.85:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3420,9bZnmN35nuUSMt5M5LoZH1Wi4VjPbGvaEJ1ApRcyVT97,136.244.106.250:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3423,CzCY95AJt5MTdsGnYzUf7HC6ueeT6RgwZ5tdYE9KUkgZ,78.141.208.45:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3427,4ioRhEEtQQapHmXYFY6KK2Jhs6ZeGbvwKxrfmQp4dup3,68.183.211.32:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3430,EV1UJaoQEHX8zsD2eFJx2FCCofTp7eeLzq16bW9aHwge,68.183.0.233:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3432,HddanyHh7MwGYPzo3CkrNX8hLNNsPsk6vdGcwzhYcHp1,144.91.97.12:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3433,NzpfdmqPv2QxDj888tEpA76BLTbtgkB7AXcUpS6pfMG,167.99.223.132:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3434,HJAgoZXU5SKAX9jGNEsLK9kSPThfAnfPq7UTGsY9R5Bc,167.71.50.46:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3435,E7gq3taGKXwqUod6N24yAgxdoackWr2uPTrpEhskhSZa,108.61.190.237:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3437,59YygfFcMxLV5o4xYNbRUtDwEfq2ZPYFnbtNqk7rL9j3,178.18.253.35:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3440,HYAB3ycPHKTMqyvXonqQDm5iqPA74244LirjxXDcaya3,159.69.38.92:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3441,8ciqKmtKJEgdGMFRZZVwBoCYs2qVupFsWfCzJLdhnkfv,167.99.41.133:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3443,46kuXaNUK5yNVHs367VzcjsZYvTaCjJfQnLvwHxYUs7t,206.189.111.44:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3444,BHhYwMQqLsqJo2TetSBV6BSD2P4YMFVKc5SR32kahtSC,142.93.228.255:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3445,DZjhGrTtaYrPYoeBZrpdfMGbq9YHjFocxWdFHqfzD3Ph,178.62.225.32:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3446,FRrs3SPSDezv1U1iQsiBsjDVyXPRUozA2qqofEhSoYk,68.183.14.241:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3447,4r2YH8SvEwds9vpQxnT99y9NNAL8KFkqQ1X1oLGQmizY,178.18.252.252:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3449,FnYhhgjdrscQ4Pd8AsNiPe7MaidFCUCupPydP9j9YeqN,217.69.13.145:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3453,6aq6aFqzt8LPrZ81JQQKbKbk6YWLXJYs9Gs6PynQE8sr,[2a01:4f9:c010:ddc9::25]:1789,Toulouse,43.6045,1.444,France,FRA,0.10.1
3461,46bka49AvzwT2CbodzuYrjFsEVLsvcF3WRYauqUCxfHU,78.141.246.14:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3467,39obhuijeK7QELCUUd3J3hdzYLuRtACqWNnpEHNmnhNA,142.93.102.82:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3469,FRzLzW3ja7DVw5x6wJ4MnHVoeqSG6CnKoDC7mxgabPZN,95.179.246.212:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3475,AHjaTrGEjdifHJyo58eHY7p4cs8Rxaza3ZeFWRGykLcx,188.166.53.154:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3476,PUsf8e7Vs2iX99KggnyAEdAVDh7X415HkUfQk8bn2Un,162.55.61.53:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3481,DEknYjMNSFoheynbCgZ4ngQXwoxj8uMQX2mhKbT8XAt7,95.179.136.45:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3483,5i8yHWcz6ZacauwHKKF41ReL1j6HmBL1M8q7NUL52vMt,161.35.150.34:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3484,9mX5d2bG814aSJtQUn2jfeKt4Xy4eTxLYRQkApi7uUJA,95.179.230.151:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3485,DLCuQFMr8eN66WWFvzRA5vkLkaJ6tz5JVdpSdEBxGGqu,116.203.179.89:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3489,3yG6AvLhvwuWfwKwcZLKwtx5ygUSGLK7JhEs89siriV9,206.189.11.88:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3493,5GfYcenqvyeLScB6wrAJzxXQegibkFTZxsncRjgdZ9uQ,161.35.88.39:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3499,3ZKMZS6xNueijTJi6e4pMDrZzkUV8Zw78ApA3jSUpeQK,161.35.154.47:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3505,Evdq52TVeUiuHZKinyneQV8pD84ZN6U9cN513hwL2eEr,46.101.160.5:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3508,D42VnAx6RYVLEAB18WLKPs9m4U8VDpyRw6pLrBiR7j24,207.154.213.203:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3509,6BVoLWUDjdgSxxdhuBETXvqPLQQ7AhRRw7zt57hbDc1t,157.245.72.25:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3512,4UvufrCFDobrNrQWoYdeBhCgC4wKRYUEBtETUKfHd4mG,64.227.68.187:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3516,B6AraM4L4j9v1R5BHLGVcGmjE6Z7WzbqCbTH8cUFZuDs,185.92.220.74:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3517,6rMDoq1WyHXywZyYSBdgbLcdJ6r68KddRFQMiwqp2Xy3,95.179.252.82:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3518,95dfMz7viyHQuyNV1ckrpZBrrSiuWFXopby5f28orLfx,75.119.151.136:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3520,3vLcsDgdDLqS8BZY8LX4mnFWxaxcSnedWXd4idyphjmC,116.203.240.156:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3522,FDDhFXw1F1Y5FsyuJNfCWfZdgRioKnQ8ZjKtu5A9fujj,51.15.235.182:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3523,FTY7YZGcABqo5gJf3KjXU9VFEjh8oEmFDrEQZNuZfUED,78.141.217.46:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3524,6ashzb3zifk1wjwbEZKm9kuExewMVg47vhgPw7zPJRcp,161.35.149.250:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3528,EEKzpSwEAP9eKUxna4BRRFx1LfSKJyqhdfhcMy9zfqfU,[2a01:4f9:c010:22ca::2]:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3533,FfohAVQJarSinbZ3e27RTzzx3rDC3aFW6YuBEjuKAESt,157.90.245.151:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3536,57gLizDbbFwzdVbYywYL8tFjbf7h62TMpUKchjQMxScJ,161.97.130.79:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3537,FFXCFFz1SWrmEpYfz63UpaWKtbLQ2V8NsaNLmo4soVMM,2.59.214.20:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3538,9iy8C1Mk9dVRnpnyQaramdoRCKJG33EhmKNZQ6wUjDkg,159.65.20.77:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3540,ER1ZCFof2ZEFZWPPQAAYTRVqH4DF67b5ZAtAFgJoNUMQ,[2a01:4f9:c010:8ef8::18]:1789,Toulouse,43.6045,1.444,France,FRA,0.10.1
3541,56pY2zJfou7tAmJBbVWpLsXh429XLDo9AWAukcMqjAiN,209.126.83.45:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3544,C8mqv6TAZirLJ1Q9sceM78fNM7Z27Mb7paVMM2fQAmVu,95.179.247.33:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3552,Gvz3yyZpsYjiShJJWrDduoQ6yoy4cehFrARCurWR7aok,[2a01:4f8:c17:e25a::1]:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3554,GUCd3tJiKAGHUWTy6ewDC2mgHRVXYEa6HaX5PZkZTn67,209.145.52.146:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3557,ywiopt3AZ3MJBcWF8QpHAZgTTvorota4UTECU1nqA98,164.90.172.149:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3560,DoyUWLq8juARcqjNd5ZM36Vj2DNyQ4zDfjbz4v5E51QQ,134.209.95.226:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3561,FtLgjGHfoaaCYvZ56cPE2dw33a17UX3J3boBRq8toZ71,217.69.1.11:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3562,8QgakDpLfNqkBRm6EEEiZWruwUWUdWrpzGH94u4FQAF2,46.101.126.46:1789,Lviv,49.8419,24.0315,Ukraine,UKR,0.10.1
3565,CEP4HSnDB6mG53JEXASVbrnsLm9uvYKHVaWiBzc5W3cK,195.201.115.239:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3567,A3DkRZrsEdryrw7s79YiVXaRgyoR6BKGKGbfaBCtsc8a,161.35.92.35:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3569,4tds1qw8iGHa6CkzmaiAvHkSd4TfHZRV7kPrjypFTg3o,116.203.40.76:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3571,6Q6cNst1aFXZ2eJDoYqnqgvQTrHbuon2P8JBj49XB16Y,209.250.243.196:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3573,JC2yR2TTGoUhtwFPUoH5PRihcEVsRgSQdHBYgmN5ErfP,188.166.19.220:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3575,84o1E6PEXQSPXf1rsHSLhi5P56wbTb1RdUzPQggR4j9o,178.18.253.36:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3576,HAV25aUaZH7HspmpyQx8KKzHw5fXr7AwKqmwj3gTiu6Z,45.76.87.221:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3578,6gzE3spj1wPv2vmg6LTAai5reJ9nDAUToY7DqHEmWomc,159.69.210.128:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3580,D5W8F4rXGE6e3DhhP2rqivRkzbv9D4TFPBNADpedfij5,46.101.75.24:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3581,uSX2mHi47LtppGA3eowJK3ufVwgKG8pPtsDQRMP265p,159.65.112.220:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3585,6ggRxbhMy2t94YRE4NtcHSYvvNRZB7zKvk8dvRUVZLsE,138.68.182.172:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3586,2X4JjCBw3h35ffmuJMujSnZ5RXeyy7KXLVEbMr3YMacA,142.93.132.127:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3588,6HWMh2H1eszwpEnDcH7VAEeZ7uPB1hnPkNWouibTa23,188.166.168.199:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3589,9sseSNAPvrjUC3aWpRjFw3GHtXxFAxbDE3ppdDNsVB5,178.62.244.95:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3593,GwqyF7QRcZrWBBFzmNnrkH6KU8bJRGqGRi4miAquQRPZ,159.89.0.84:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3596,BdAikk2sYzV7jG8ggjkekkCAXbZCYNrN8JG8edfKByZD,138.201.187.224:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3598,ExCi8czWWNgrkvcDkvMrnxHypRUt4bqDZatbyZnoggUh,[2a01:4f8:c17:1015::5]:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3602,F21Z65DpnHBATUK6Z1BucxkVQj1DVp7DoGsQTQSQFDU9,95.179.209.49:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3604,7K8CtJTwWNTijAPuJcXkV5qkXFZmmKrWTmajwD4jeuwG,116.202.15.87:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3605,C6seBNxSegSpte1N3W3DrGxYzeUXDbddmgTDT2ABqdWw,80.240.17.33:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3606,CFNbU1e17m1iB5SHXAarTtxb4Cxs1XauCMVgDxkcouJe,136.244.119.114:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3608,FJWu1nJcWWcvzMqFzp3qAL2MHBMjSUdoi1sNGN19cPNu,188.40.243.148:1789,Berlin,52.5167,13.3833,Germany,DEU,0.10.1
3609,Bk9K1sephVaDLhSatpDNdWevbrAYLSXSob9k8HNzoPCf,217.69.0.113:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3611,Aium9gdPcAgTnbuPEnfviHN3VVbCaDML6jN2E1grKuW3,116.203.32.218:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3616,DyEHKD8Fcs1JeMZji51BkZxWTW6F48MQnfPMLav9DCG6,[2a01:4f9:c010:85e9::2]:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3621,k792uXut1YtWoxrDFF7z8sDJZ1Ba5rU5hZWrj1w4Nnw,[2a01:4f9:c010:8ef8::10]:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3629,7Yzc41ELFPorL2J7p4HP1F554ToWL15hkpYh35dXQVZi,161.35.91.6:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3633,BQxHFBPfutQgpJyPT9ECxoqL7MX4Bb9qgLEnwufEv64h,46.101.99.116:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3634,9if4gMG3y6tBcUXzTYJf28hXY3BT7QD6qqMDReVRvfPD,65.21.179.9:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3635,AXHAiMSF3iJw1Tnp3cG5XwJEhkzgAiM9s3uKf5VbMqLV,95.179.135.100:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3636,BWNbBp44csCJs9Wv7CKodb13rGQHLo9YPMxoYeGdS8B7,206.189.104.215:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3644,A7T9rnUjqHaHAUfQQesCb1biUc52NRns5eERuBNPtGY1,188.166.115.106:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3646,B8P9gdKtUBSvewyoKyDTxySSxghd8o2qimr2qTTSCn2d,195.2.93.229:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3647,CvgtrnySKfjAGEMPXunLHwUy1cygu8tMuiZd5WEEizNG,199.247.28.206:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3648,7n2ZoKPoLbhV6BMzLxMy4t9t4WTRAfqGKBgD1HfogWSa,108.61.99.119:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3649,CCywzXfFCG8yP7Dr4Hf6Ukq3PV6gk53DjTq1yfurabMQ,[2a01:4f9:c010:6a29::3]:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3657,6zUHS678cDvvQDeYHToQsPV742TsnZ9mrxhCn9nnjmVk,46.101.39.232:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3659,8AVhTadSPecVfovaGMvL5GXar4yjGyNCXWe5GsgTx8rt,95.179.176.161:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3664,79bk4Gn2rVGWJi8E3g3AdEK464aW6AqoHwvKi6jPgsoS,68.183.15.44:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3665,4HN9794Wk5KqfqqwcRVM4ohjUu8VVBofkdRVopuDjnsP,[2a01:4f9:c010:82cf::14]:1789,Barcelona,41.3825,2.1769,Spain,ESP,0.10.1
3668,DfdKnhk5Ruo2j7ppUGnwtJMbEqMdVVvCBZAG6BqZBC9G,162.55.184.172:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3672,36r8QWDC26dq6NJKop2ieQrykE4ys2pv7CYxnFwxGwHQ,188.166.48.114:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3681,7twKRusxgdv3LLUkdbsjLJ3rtZ8hjhwTihAcSejF14V6,206.189.4.149:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3684,6FXZk5Riqdg3oMuTvWhVzyzvKMNn1sdTvPHPN3C1cLhG,164.90.173.111:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3690,FvXmM8LmzkNvqaJezGkEsqNJmsfgt2uSmeNNDKrthCLW,104.248.207.58:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3696,4rnxKTPTq6qJHZ5cY7KxNmM9bXWs8f6vwyvoCcTiR8Ee,161.35.91.199:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3701,DYJCFgAbo1473TFGJKn987srmo9DZXCMzZRjSzB6dLWU,139.177.193.179:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3708,J9tQ6kMJkGVMUVXYqNVrfWm1y3oXLwLYQxQjavBz78nc,165.227.168.10:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3709,JmywR2is7Q4xLRaBHN6AhBCcNz7b9eQi9SqBsMi5Sbg,134.209.203.158:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3711,6p5HS6tFSMVbCWeNJL8kEoQYvmawZhQwL5o2H4sALLhi,188.166.116.228:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3714,Gxr8AR2vzM8Q4aemuS2tuTFmGVHpSqJUu4Seh8yvbVoq,[2001:19f0:6c01:20ce:5400:3ff:fe67:88d5]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3716,7c8YE7L2kZEYBLnkAzDDPHt6dEUhk4MgYh5u5Lv7kDFr,209.250.255.163:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3721,AAgBaTUFHGqnCZtrPu62YrtwAAgzpMomY5ySQDnCeNsA,62.171.159.216:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3725,6xa4oxWLXfZavMEQeZi4PwMS4waFh75KRwTZPx4CgoUi,206.189.102.133:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3726,Qj5WF83dD1yzpyH3mgovJ4EbcJt4G2awZsL3ejCEvFs,95.179.158.136:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3728,4cfLw24srEd5kcQ14ZSiuLJyZFWjYbF78un8sz2Nz81x,188.166.89.140:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3730,9amUTt8rTBkMMnEQifGPSwfoimJDjKycq89bpWyNQJUE,194.163.131.126:1789,Düsseldorf,51.2311,6.7724,Germany,DEU,0.10.1
3739,J3VMsN8jNXnjy5ZgasJDnSifNXUMSG6XeTQ94Z8YDxZX,[2a01:4f8:c17:da3a::2]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3741,A9TYnUbsxdbxjC1TWLx4ibRhJ2ytTaSCiAeR51PKKrqz,178.62.193.25:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3742,4t9Se55CR166qM34qjfePvurYHemmuKRYVHFGPZWZCmF,64.227.79.151:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3745,AH4jffWzL7TGBd7GkSwbySUYp1S1Dgru41uJ5cPMd1ds,136.244.90.178:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3746,6mr1i4RbU82Cbn9ciVpnXkk9xiiTMjFaUmfRdgr467w3,138.68.128.178:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3747,HJXfypL87KSY9miHQzKmc9NLDXjRAuYQLZLTshWq2Vxf,159.69.88.25:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3748,ABw54p55Ehg1W7zDMaK4ixN6kCgShEv56cXDkMdcQcqF,45.76.46.145:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3750,9zHCRtzE3HMhWxhJnxRLTwfWb2rWCfsAu2cFSZEpRZvo,95.179.132.241:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3752,AFodd4ocBFEbSaRTRpqyHJ1ZXwbwSHLhzdebuGDuYgTF,135.181.149.64:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3764,GXrnG17XfS8u3PcoY15VAzAJhGsXEYpucttjwMs5LdxE,65.21.104.130:1789,Kyiv,50.45,30.5236,Ukraine,UKR,0.10.1
3767,4aUtnx8ieEdeEEPnykpoXgHgknM8agc1kuq7EVbBRbkj,167.71.3.220:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3769,FfAoa4c91nMw2Nqmj8mAYJWndHQn9sVj7g6QYwH1eKXu,80.240.29.190:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3770,BAXMCyEx7ZxujtC4kXGoj4iWBB7ErkttNHuRNbeoDMkZ,174.138.1.79:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3772,C1pWPAUHLeWs88NM1aHbmkqEwtkWReZzPujAUcSnn6wc,46.101.140.181:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3781,BAguAKeDFdDnPUuTnYhokD74wyfqDmVn5M1gvrC5uHqQ,209.250.243.146:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3783,A2q9rjSf1KZpNcyoWULCVuKHHmq2uArRiWTvQnzNHGFw,178.62.235.26:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3787,6mofCnagrEjSdFWdJ5gpVsE1Cchw1jc8anVzSdErDidS,92.223.79.163:1789,Milan,45.4669,9.19,Italy,ITA,0.10.1
3792,Btev4E8CLLkdXHMPkHUwgX9uygYPQwcfLqLguarjkguA,161.97.162.64:1789,Düsseldorf,51.2311,6.7724,Germany,DEU,0.10.1
3795,54p2tNwikcf5mBiy2YeDSAkjZ1PvsgHC4VNkTnjjiyn4,209.250.241.94:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3796,jT9CZF5GMhBvGrDfkYeA8mHihpdFaJAPKkt7osYi9wd,[2a01:4f9:c010:8ef8::9]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3797,jxhvEyNEUrkDXd8gYzvqLyS3H5TsLeTcSLBNudX5KQz,159.69.110.30:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3799,CqqF1jiKWfh6eVX1fgV6oWu6BcJ5PTNJ7uDS16HzTzba,80.240.31.3:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3804,Cd8nsyazLzw3Ca6KqnhFYpSWdPTbHpVdKcaiGKcCw9Ho,136.244.93.92:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3806,Y4m4ACPM4DHDu3CXSfYhcwRTkvrMT8nc2GjSwYs77Dg,134.209.87.64:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3807,7GmqwBEWDPwHJ93uEWH8gFJ5K39reB71CUAucSe3unLt,46.101.219.211:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3812,5aa39jsmnvJ6TPRrRYUwkbm9hS8pqSUCxkxgNELjaaoD,161.97.90.150:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
